diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,ct
v3.0.1,1.21.5,2.0.2,1.3.0,3.8.5,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'sigma': [1, 2, 3], 'verbose': False}",{'Original': {}},7562a00636a5480ed0ed2048eabf88be74d7cd1f,3D,"(0.625, 0.625, 0.800000011920929)","(320, 320, 315)",-997.7133951675077,-1000.0,100.0,08736c2e1b1b1d7bb4065aaa4c2f680e55787d1e,"(0.625, 0.625, 0.800000011920929)","(320, 320, 315)","(0, 0, 131, 182, 251, 13)",4420,3,"(159.92149321266967, 228.04660633484164, 137.20746606334842)","(-59.73656674208145, 17.158371040723978, -47.43402246192299)",0.12566275195213072,0.07638206952459037,10.120572863751212,132.49932774462212,19.783594857275993,18.112495739332793,188.83379762373048,189.58247875511756,1358.3463744076046,16.65023015619652,0.4848840437011574,1223.2632171441453,0.9005532316288832,1381.250020582229,-1000.0,-1000.0,4390908577.152795,0.10834938751377989,0.0,187.41871798973267,-38.86826705932617,8.506358823069931,-995.66545870768,-1000.0,-1000.0,961.1317329406738,0.0,996.7036822070372,12.645230136528712,1372158950.8070097,0.9793177862861122,2068.5244614917565,1.1017802978828082,18.769540873942393,2.333895497306598,0.36973214683838396,0.26844601403687013,0.160557655954016,0.06462974498937692,0.18039499482220628,0.26419570647029667,0.9858896295773231,0.9834316198541958,0.9978562772289193,0.995362920220104,-0.08640092438997835,0.12819145879353472,0.0031661606703247873,1.0375247751512204,0.9617123942042336,0.21021081886426288,0.2688777996120937,0.9806498897637057,2.075049550302441,0.18797573300575116,0.15954454021881354,3.805654072460788,578.2244343891402,0.13082000778034847,38.6404332425626,4328.584615384615,0.16625350627546526,1.2423076923076923,486.5085972850679,487.36266968325793,486.4697082233534,0.9902966157616894,0.009055004704130292,0.15190316961111872,0.003932758565646408,906.0047899993522,0.9016394940799496,0.7893988311842628,2.196330575941538,44.38338779523231,45.6806012863279,44.330809844173025,0.9524072218537369,3.465771419780064,166.9526950470633,0.15688828270024338,0.22450400278454577,14.223446932606812,0.3303068743966197,1.5032714069486346,0.2838862020626513,6.090909090909091,0.18457300275482094,4.707070707070708,23.484848484848484,539006.9090909091,539067.1818181818,539004.3584027778,0.15376683501683502,12.878787878787879,0.39026629935720847,0.640792540941143,17.67698782713643,0.044625605381846414,3.7724496208421723,0.00746606334841629,521067.147842057,9.31359153130742,0.007689912286462519,2.528009379932949,0.00035720393496607104,1.3841562074331937,0001_414826_180322.nii.gz
v3.0.1,1.21.5,2.0.2,1.3.0,3.8.5,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'sigma': [1, 2, 3], 'verbose': False}",{'Original': {}},9858462774da24663263f9aa6d8ad7d1a12eac4d,3D,"(0.625, 0.625, 2.5)","(320, 320, 348)",-997.6746904821741,-1000.0,100.0,a136065accc12e73986dc05633f9e075a87c17a2,"(0.625, 0.625, 2.5)","(320, 320, 348)","(159, 217, 143, 27, 27, 12)",4505,1,"(172.3798002219756, 230.0705882352941, 148.66259711431744)","(-51.950124861265266, 15.893382352941188, 199.1564927857936)",0.4662867860583614,0.44522024096531787,14.981292565434336,33.649172223060184,33.54101966249684,33.54101966249684,17.376798468072305,34.42609838480103,4378.824869791667,15.69016436941502,0.5561224275281906,2327.4771822214875,0.5315300911617008,4399.4140625,-1000.0,-1000.0,4485511287.388051,0.07625479030130142,0.0,326.2651766915725,-192.9237060546875,5.170196009743464,-997.3528701087876,-1000.0,-1000.0,807.0762939453125,0.0,997.8346464530906,16.482643073218572,4380382116.589893,0.9858561396204241,961.234147928472,1.045928949258193,8.305135460309932,1.0407788657963635,0.1622096860702085,0.118845422263099,0.15259189520200644,0.02968509956603254,0.10870634419029016,0.11792002916626314,0.9927352252801946,0.9916541239625862,0.9989093876675957,0.997652701941296,-0.14632918463679917,0.12687963571228103,0.003782123779695682,1.0173924866300814,0.9775271908139195,0.1281526524124203,0.30933102122313066,0.988691968333585,2.0347849732601633,0.11613452950320509,0.07026377708332686,3.1918386651418196,930.1524972253052,0.20647114255833635,28.3239974328684,4441.281908990011,0.07798443214531639,1.1169811320754717,524.9360710321864,525.715871254162,524.87108802291,0.9937932475575835,0.003600162925819034,0.02756144051861716,0.002611179491774556,759.5737612248454,0.9220900184682405,0.4427382907854688,1.679710456724758,59.081225052394224,59.906403995189194,59.03540350996749,0.964836787594538,3.4716952822492173,107.43887590922056,0.1285914654499718,0.18135405105438407,15.539147430708633,0.19973249928141945,0.8530790000473443,0.1665708606935784,2.0,0.2,5.49,20.7,2000788.9,2000971.4,2000775.0535493828,0.20540123456790121,2.8,0.28,0.13734568401041417,3.9027777827758463,0.016032240937711845,2.92192809488736,0.0022197558268590455,1797838.65,5.8932153679751975,0.01713372732858512,0.6728573235792036,0.00014476982527726742,1.637938896667083,0001_414826_170323.nii.gz
v3.0.1,1.21.5,2.0.2,1.3.0,3.8.5,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'sigma': [1, 2, 3], 'verbose': False}",{'Original': {}},8cf70da8375a58c827b8ba18a4b2b727cb048d0d,3D,"(0.625, 0.625, 0.625)","(320, 320, 331)",-996.6605410081803,-1000.0,100.0,d344c7234e3115aa38f10f702ac05780d2d555e9,"(0.625, 0.625, 0.625)","(320, 320, 331)","(0, 0, 135, 172, 240, 14)",3043,3,"(135.0607952678278, 192.481104173513, 140.9102859020703)","(-75.27450295760761, 39.38680989155438, -76.93107131120605)",0.059482328633612254,0.02967219041348792,7.336258414119915,247.2435742655896,17.059180079945225,16.06870016522805,180.33389171201293,181.82344630162524,763.4989420572916,14.706623537014718,0.456691029875832,884.5735232848268,1.1585785841448486,742.919921875,-1000.0,-1000.0,3014663750.382126,0.15404291881450674,0.0,95.61994512226394,-284.7063903808594,11.480445895659026,-994.1070741872195,-1000.0,-1000.0,715.2936096191406,0.0,995.3331375358729,9.345606759763346,736001892.1831362,0.9693932374059232,2439.179727930896,1.1440337381462458,16.786522680683767,2.57336193097282,0.4753836699145043,0.3324178289838199,0.17703785029938365,0.08857660850054105,0.253115288034853,0.32449450683832953,0.9795105689700185,0.9760712619017551,0.9959555037964727,0.9923624435470906,-0.09695630558831538,0.17002617820180707,0.0063459252933692435,1.0527527950749795,0.9430487020884064,0.30233135157375285,0.29106859742187463,0.9710696078756021,2.105505590149959,0.2670236010471425,0.20195037472458108,3.918748021098203,324.19355898784096,0.10653748241467005,36.73970623063076,2949.863621426224,0.20046093624204891,1.305619454485705,436.9369043706868,438.2231350640815,436.8744608015459,0.985786978199101,0.010682898558466642,0.1646245497068217,0.004089479326507359,731.435744108322,0.8806904520583163,0.7714780050403753,2.2347475904672045,29.21396329699712,30.592371344156888,29.1496227395393,0.9426657220759067,3.273475366437427,140.97345620611253,0.16052088795591113,0.269041178998458,8.853716073879216,0.31120253420124244,1.5129918134521092,0.2554489886564111,4.67741935483871,0.15088449531737774,3.3215400624349636,19.580645161290324,209206.5483870968,209268.4193548387,209203.59398914676,0.1729228384902348,10.741935483870968,0.3465140478668054,0.5815428389387853,13.357528502021223,0.051269988460481766,4.026619294188048,0.010187315149523497,199570.90946930283,8.631219334411565,0.008306021093627228,2.9134023034034193,0.0005784432049807383,1.1287145418829858,0001_414826_190328.nii.gz
